perfil_id,version_perfil,vigencia_desde,pais,moneda,descripcion_visible,nivel_informacion_visible,estado_alcance_mvp,actividad_1_familia,actividad_1_codigo_cuoc,actividad_1_ocupacion_cuoc,actividad_1_codigo_denominacion_cuoc,actividad_1_denominacion_cuoc,actividad_1_rol,actividad_1_modalidad_ingreso,actividad_1_visible,actividad_2_familia,actividad_2_codigo_cuoc,actividad_2_ocupacion_cuoc,actividad_2_codigo_denominacion_cuoc,actividad_2_denominacion_cuoc,actividad_2_rol,actividad_2_modalidad_ingreso,actividad_2_visible,cantidad_fuentes_ingreso,estado_ingresos_extraible,hobby_1,hobby_2,meta_declarada,horizonte_meta,responsabilidad_declarada,personas_a_cargo_declaradas,realidad_sintetica_completa,informacion_extraible,informacion_no_determinable,historia_financiera_controlada,liquidez_inicial,deuda_inicial,consentimiento_analisis,particion,es_sintetico,version_esquema,huella_registro,estado_ingreso_actual,ingreso_mensual_neto,actividad_principal_declarada,ingreso_principal,modalidad_ingreso_principal,tiene_ingreso_adicional,ingreso_adicional,modalidad_ingreso_adicional,objetivo_proximo,hobbies,responsabilidad_financiera,tipos_deuda,nivel_endeudamiento_pct,estado_calculo_endeudamiento,habito_ahorro
PERF_0159,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 1454333 COP. Hobbies declarados: jardineria_y_agricultura_urbana | pintura. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,estable,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,no,1,ingreso_fijo_declarado,jardineria_y_agricultura_urbana,pintura,mejorar_vivienda,12_meses,,,actividad_principal:agricultura | actividad_secundaria:docencia_y_formacion | hobbies:jardineria_y_agricultura_urbana | pintura | meta:mejorar_vivienda | responsabilidad:medicamentos_de_un_familiar | historia:deterioro_reciente,agricultura | jardineria_y_agricultura_urbana | pintura | mejorar_vivienda,segunda_actividad_economica | responsabilidades,deterioro_reciente,5488610,0,si,train,si,fincoach_mvp_estructurado_v2.0,2679a35bdb1cc1a6c7cd605b066cb8f88ea2f4322c9b29f4d31545594d2a52da,fijo,1454333,Horticultor / Horticultora,Horticultor / Horticultora,fijo,no,,,mejorar vivienda,jardineria_y_agricultura_urbana | pintura,no declarada,sin_deuda,0.0,calculado,baja
PERF_0160,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 2769667 COP. Hobbies declarados: ciclismo | turismo_y_viajes. Objetivo: mejorar vivienda.,amplia,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,variable,si,ingenieria_y_desarrollo_de_software,25120.0,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,secundaria,mixto,si,1,ingreso_variable_declarado,ciclismo,turismo_y_viajes,mejorar_vivienda,12_meses,aporte_hogar_compartido,0.0,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ingenieria_y_desarrollo_de_software | hobbies:ciclismo | turismo_y_viajes | meta:mejorar_vivienda | responsabilidad:aporte_hogar_compartido | historia:fragilidad_sostenida,peluqueria_y_barberia | ingenieria_y_desarrollo_de_software | ciclismo | turismo_y_viajes | mejorar_vivienda | aporte_hogar_compartido,otras_fuentes_no_declaradas,fragilidad_sostenida,891846,15223895,si,test,si,fincoach_mvp_estructurado_v2.0,1d4b03baf4677f62f36215e49016fb24471fc1b19438a9bd2e1784e1168f84c8,variable,2769667,Barbero / Barbera,Barbero / Barbera,variable,no,,,mejorar vivienda,ciclismo | turismo_y_viajes,aporte hogar compartido,credito,14.51,calculado,media
PERF_0161,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 580000 COP. Hobbies declarados: pintura. Objetivo: hacer certificacion profesional.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,pintura,,hacer_certificacion_profesional,3_a_6_meses,,,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | meta:hacer_certificacion_profesional | responsabilidad:aporte_hogar_compartido | historia:situacion_critica,ingenieria_y_desarrollo_de_software | pintura | hacer_certificacion_profesional,responsabilidades,situacion_critica,1696174,8827064,si,train,si,fincoach_mvp_estructurado_v2.0,5c5b0a3efe64ed57b49e835b58fd4f9170e81474fc072fc5d19756876f5de0b6,fijo,580000,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,fijo,no,,,hacer certificacion profesional,pintura,no declarada,credito,100.0,calculado,alta
PERF_0162,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: sin_ingresos. Hobbies declarados: cocina_y_reposteria | pintura. Objetivo: ampliar actividad economica.,parcial,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,sin_ingresos,si,domicilios_mensajeria_y_reparto,96211.0,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,secundaria,variable,no,0,sin_ingresos_declarados,cocina_y_reposteria,pintura,ampliar_actividad_economica,6_meses,gastos_de_un_hijo,1.0,actividad_principal:nutricion_y_dietetica | actividad_secundaria:domicilios_mensajeria_y_reparto | hobbies:cocina_y_reposteria | pintura | meta:ampliar_actividad_economica | responsabilidad:gastos_de_un_hijo | historia:acumulacion_estable,nutricion_y_dietetica | ampliar_actividad_economica | gastos_de_un_hijo,segunda_actividad_economica | hobbies,acumulacion_estable,3343337,8798054,si,validation,si,fincoach_mvp_estructurado_v2.0,d66ebba451f581ab45fdfc65f3f302790650a26ed51d551d02a6f0ae69305731,sin_ingresos,0,Nutricionista dietista,sin ingresos actualmente; experiencia en Nutricionista dietista,sin_ingresos,no,,,ampliar actividad economica,cocina_y_reposteria | pintura,gastos de un hijo,credito,,no_calculable_sin_ingresos,nunca
PERF_0163,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3789333 COP. Hobbies declarados: manualidades_y_artesanias | cocina_y_reposteria.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,manualidades_y_artesanias,cocina_y_reposteria,,,apoyo_mensual_madre_o_padre,1.0,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:ninguna | hobbies:manualidades_y_artesanias | cocina_y_reposteria | meta:crear_fondo_emergencia | responsabilidad:apoyo_mensual_madre_o_padre | historia:equilibrio_sostenible,musica_y_entretenimiento_dj | manualidades_y_artesanias | cocina_y_reposteria | apoyo_mensual_madre_o_padre,meta,equilibrio_sostenible,1014829,809471,si,test,si,fincoach_mvp_estructurado_v2.0,ecad24ef5ee66653dc4d8c12fa43e2ca21ef0b505462baf14a4b8a31804ee1fd,variable,3789333,Disc jockey,Disc jockey,variable,no,,,no declarado,manualidades_y_artesanias | cocina_y_reposteria,apoyo mensual madre o padre,credito,5.95,calculado,baja
PERF_0164,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 7375000 COP. Hobbies declarados: musica.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,musica,,,,,,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:ninguna | hobbies:musica | meta:crear_fondo_emergencia | responsabilidad:apoyo_mensual_madre_o_padre | historia:variable_resiliente,deporte_competitivo_ciclismo | musica,meta | responsabilidades,variable_resiliente,2012502,3897117,si,test,si,fincoach_mvp_estructurado_v2.0,2166896937068930c273b7140fd3a20e314958feb280b3a712c90375fae8f230,variable,7375000,Ciclista,Ciclista,variable,no,,,no declarado,musica,no declarada,credito,10.45,calculado,media
PERF_0165,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3694667 COP. Hobbies declarados: fotografia_y_video | musica. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,fotografia_y_video,musica,mejorar_vivienda,12_meses,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:ninguna | hobbies:fotografia_y_video | musica | meta:mejorar_vivienda | responsabilidad:apoyo_parcial_a_dos_familiares | historia:uso_planificado_reserva,domicilios_mensajeria_y_reparto | fotografia_y_video | musica | mejorar_vivienda | apoyo_parcial_a_dos_familiares,otras_fuentes_no_declaradas,uso_planificado_reserva,15088421,9565093,si,train,si,fincoach_mvp_estructurado_v2.0,a3e702f7ef3687062f48eb6390cac5b32557bc8c7c66e3652c5a2caaeb77b83d,variable,3694667,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,variable,no,,,mejorar vivienda,fotografia_y_video | musica,apoyo parcial a dos familiares,credito,9.71,calculado,baja
PERF_0166,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: estacional. Ingreso mensual neto declarado: 5216000 COP. Hobbies declarados: videojuegos_y_streaming | jardineria_y_agricultura_urbana.,parcial,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,estacional,si,,,,,,,,no_aplica,1,ingreso_estacional_declarado,videojuegos_y_streaming,jardineria_y_agricultura_urbana,,,aporte_hogar_compartido,0.0,actividad_principal:ventas_al_por_menor | actividad_secundaria:ninguna | hobbies:videojuegos_y_streaming | jardineria_y_agricultura_urbana | meta:crear_fondo_emergencia | responsabilidad:aporte_hogar_compartido | historia:deterioro_reciente,ventas_al_por_menor | videojuegos_y_streaming | jardineria_y_agricultura_urbana | aporte_hogar_compartido,meta,deterioro_reciente,3229547,0,si,train,si,fincoach_mvp_estructurado_v2.0,9b72352f131c95a49577ff5d83346952bf60693fed8984524e7514cc1f399140,estacional,5216000,Vendedor de tienda / Vendedora de tienda,Vendedor de tienda / Vendedora de tienda,estacional,no,,,no declarado,videojuegos_y_streaming | jardineria_y_agricultura_urbana,aporte hogar compartido,sin_deuda,0.0,calculado,media
PERF_0167,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 2219667 COP. Hobbies declarados: turismo_y_viajes. Objetivo: comprar equipo de trabajo.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,turismo_y_viajes,,comprar_equipo_de_trabajo,6_a_12_meses,medicamentos_de_un_familiar,1.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:ninguna | hobbies:turismo_y_viajes | meta:comprar_equipo_de_trabajo | responsabilidad:medicamentos_de_un_familiar | historia:fragilidad_sostenida,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | comprar_equipo_de_trabajo | medicamentos_de_un_familiar,otras_fuentes_no_declaradas,fragilidad_sostenida,807223,11976320,si,train,si,fincoach_mvp_estructurado_v2.0,55d7705225a358cbb21d5d5fb288292759a56fee81a3e91d8a2cd89fa539d9c9,variable,2219667,Editor de video / Editora de video,Editor de video / Editora de video,variable,no,,,comprar equipo de trabajo,turismo_y_viajes,medicamentos de un familiar,credito,12.78,calculado,baja
PERF_0168,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 1750000 COP. Hobbies declarados: impresion_3d | musica. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,impresion_3d,musica,comprar_bicicleta,6_meses,,,actividad_principal:docencia_y_formacion | actividad_secundaria:ninguna | hobbies:impresion_3d | musica | meta:comprar_bicicleta | responsabilidad:apoyo_mensual_madre_o_padre | historia:situacion_critica,docencia_y_formacion | impresion_3d | musica | comprar_bicicleta,responsabilidades,situacion_critica,1248760,6630040,si,train,si,fincoach_mvp_estructurado_v2.0,a48243450a6c25446b6a9b317a5e61acb3cd7ed1c0ab5eba0ce32522be7ebf45,fijo,1750000,Docente de educación básica secundaria,Docente de educación básica secundaria,fijo,no,,,comprar bicicleta,impresion_3d | musica,no declarada,credito,33.92,calculado,baja
PERF_0169,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 1740000 COP. Hobbies declarados: jardineria_y_agricultura_urbana | videojuegos_y_streaming. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,jardineria_y_agricultura_urbana,videojuegos_y_streaming,comprar_bicicleta,6_meses,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:agricultura | actividad_secundaria:ninguna | hobbies:jardineria_y_agricultura_urbana | videojuegos_y_streaming | meta:comprar_bicicleta | responsabilidad:apoyo_parcial_a_dos_familiares | historia:acumulacion_estable,agricultura | jardineria_y_agricultura_urbana | videojuegos_y_streaming | comprar_bicicleta | apoyo_parcial_a_dos_familiares,otras_fuentes_no_declaradas,acumulacion_estable,5065916,1028770,si,train,si,fincoach_mvp_estructurado_v2.0,df1f2d1d587a934f9a47795b98dbc0f2bb5115cbf712772c8fb66445cfa3cc64,fijo,1740000,Horticultor / Horticultora,Horticultor / Horticultora,fijo,no,,,comprar bicicleta,jardineria_y_agricultura_urbana | videojuegos_y_streaming,apoyo parcial a dos familiares,credito,24.37,calculado,media
PERF_0170,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 6725667 COP. Ingreso adicional: Editor de video / Editora de video. Hobbies declarados: ciclismo | fotografia_y_video.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,mixto,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,si,2,ingresos_mixtos_declarados,ciclismo,fotografia_y_video,,,,,actividad_principal:peluqueria_y_barberia | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:ciclismo | fotografia_y_video | meta:crear_fondo_emergencia | responsabilidad:apoyo_parcial_a_dos_familiares | historia:equilibrio_sostenible,peluqueria_y_barberia | diseno_audiovisual_y_edicion_de_video | ciclismo | fotografia_y_video,meta | responsabilidades,equilibrio_sostenible,3271559,0,si,validation,si,fincoach_mvp_estructurado_v2.0,80ca472f2d318e0c4334f88733225694ef5ff459c049898d74ebc50d4a5e24f7,mixto,6725667,Barbero / Barbera,Barbero / Barbera,mixto,si,Editor de video / Editora de video,variable,no declarado,ciclismo | fotografia_y_video,no declarada,sin_deuda,0.0,calculado,alta
PERF_0171,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 9243333 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: pintura.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,pintura,,,,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | meta:crear_fondo_emergencia | responsabilidad:apoyo_parcial_a_dos_familiares | historia:variable_resiliente,ingenieria_y_desarrollo_de_software | pintura | apoyo_parcial_a_dos_familiares,meta,variable_resiliente,3548499,0,si,test,si,fincoach_mvp_estructurado_v2.0,26fefa60efbe6c8588a7c5cb235919a66eece332db655212770bdb19a9cf1bfc,mixto,9243333,Ingeniero de software / Ingeniera de software,Ingeniero de software / Ingeniera de software,mixto,si,actividad independiente adicional,variable,no declarado,pintura,apoyo parcial a dos familiares,sin_deuda,0.0,calculado,baja
PERF_0172,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: sin_ingresos. Hobbies declarados: cocina_y_reposteria | videojuegos_y_streaming.,parcial,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,sin_ingresos,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,si,0,sin_ingresos_declarados,cocina_y_reposteria,videojuegos_y_streaming,,,,,actividad_principal:nutricion_y_dietetica | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:cocina_y_reposteria | videojuegos_y_streaming | meta:hacer_certificacion_profesional | responsabilidad:ninguna_declarada | historia:uso_planificado_reserva,nutricion_y_dietetica | deporte_competitivo_ciclismo | cocina_y_reposteria | videojuegos_y_streaming,meta | responsabilidades,uso_planificado_reserva,20297008,0,si,train,si,fincoach_mvp_estructurado_v2.0,6ee9fe6ddf749befa6de38bb0495d743684a49367489faab88ef100b9681b3b2,sin_ingresos,0,Nutricionista dietista,sin ingresos actualmente; experiencia en Nutricionista dietista,sin_ingresos,no,,,no declarado,cocina_y_reposteria | videojuegos_y_streaming,no declarada,sin_deuda,0.0,sin_ingresos_sin_pago_observado,nunca
PERF_0173,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: apoyo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: manualidades_y_artesanias | pintura. Objetivo: hacer certificacion profesional.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,apoyo,si,agricultura,61131.0,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,secundaria,estacional,no,1,apoyo_declarado,manualidades_y_artesanias,pintura,hacer_certificacion_profesional,3_a_6_meses,,,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:agricultura | hobbies:manualidades_y_artesanias | pintura | meta:hacer_certificacion_profesional | responsabilidad:medicamentos_de_un_familiar | historia:deterioro_reciente,musica_y_entretenimiento_dj | manualidades_y_artesanias | pintura | hacer_certificacion_profesional,segunda_actividad_economica | responsabilidades,deterioro_reciente,4950230,5746444,si,train,si,fincoach_mvp_estructurado_v2.0,ba8a2789da4899e729213169cd2d8939e3f7f8c6f25793e6260ba3dcb49e5c48,apoyo,500000,Disc jockey,apoyo familiar o de terceros,apoyo,no,,,hacer certificacion profesional,manualidades_y_artesanias | pintura,no declarada,credito,32.6,calculado,baja
PERF_0174,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: estacional. Ingreso mensual neto declarado: 6415500 COP. Hobbies declarados: musica.,minima,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,estacional,si,musica_y_entretenimiento_dj,26521.0,Intérpretes musicales,26521.035,Disc jockey,secundaria,variable,no,1,ingreso_estacional_declarado,musica,,,,,,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:musica_y_entretenimiento_dj | hobbies:musica | meta:pagar_deuda | responsabilidad:apoyo_parcial_a_dos_familiares | historia:fragilidad_sostenida,deporte_competitivo_ciclismo,segunda_actividad_economica | hobbies | meta | responsabilidades,fragilidad_sostenida,2915408,29626467,si,train,si,fincoach_mvp_estructurado_v2.0,d35243b95eb1a426e74bc80c36d69146e18a779c413beefb73c84b3d8c6d9f57,estacional,6415500,Ciclista,Ciclista,estacional,no,,,no declarado,musica,no declarada,credito,23.7,calculado,media
PERF_0175,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: fotografia_y_video. Objetivo: hacer viaje.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,fotografia_y_video,,hacer_viaje,6_a_12_meses,apoyo_parcial_a_dos_familiares,2.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:ninguna | hobbies:fotografia_y_video | meta:hacer_viaje | responsabilidad:apoyo_parcial_a_dos_familiares | historia:situacion_critica,domicilios_mensajeria_y_reparto | fotografia_y_video | hacer_viaje | apoyo_parcial_a_dos_familiares,otras_fuentes_no_declaradas,situacion_critica,786875,9635935,si,validation,si,fincoach_mvp_estructurado_v2.0,b9da8140258c15751a3b57b32b78f5e88e395962f1212eb78898774fa0d59e72,fijo,500000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,fijo,no,,,hacer viaje,fotografia_y_video,apoyo parcial a dos familiares,credito,100.0,calculado,media
PERF_0176,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 780000 COP. Hobbies declarados: videojuegos_y_streaming. Objetivo: mejorar vivienda.,amplia,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,estable,si,ingenieria_y_desarrollo_de_software,25120.0,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,secundaria,mixto,si,1,ingreso_fijo_declarado,videojuegos_y_streaming,,mejorar_vivienda,12_meses,,,actividad_principal:ventas_al_por_menor | actividad_secundaria:ingenieria_y_desarrollo_de_software | hobbies:videojuegos_y_streaming | meta:mejorar_vivienda | responsabilidad:aporte_hogar_compartido | historia:acumulacion_estable,ventas_al_por_menor | ingenieria_y_desarrollo_de_software | videojuegos_y_streaming | mejorar_vivienda,responsabilidades,acumulacion_estable,8445451,10695517,si,train,si,fincoach_mvp_estructurado_v2.0,2cb65aa48e64f16372c02f3b4d94c61fe536bb06a18aa8ef93cb12fd1bf862e6,fijo,780000,Vendedor de tienda / Vendedora de tienda,Vendedor de tienda / Vendedora de tienda,fijo,no,,,mejorar vivienda,videojuegos_y_streaming,no declarada,credito,28.21,calculado,alta
PERF_0177,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 500000 COP. Hobbies declarados: turismo_y_viajes | jardineria_y_agricultura_urbana. Objetivo: crear fondo emergencia.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,turismo_y_viajes,jardineria_y_agricultura_urbana,crear_fondo_emergencia,6_meses,ninguna_declarada,0.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:ninguna | hobbies:turismo_y_viajes | jardineria_y_agricultura_urbana | meta:crear_fondo_emergencia | responsabilidad:ninguna_declarada | historia:equilibrio_sostenible,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | jardineria_y_agricultura_urbana | crear_fondo_emergencia | ninguna_declarada,otras_fuentes_no_declaradas,equilibrio_sostenible,4263924,2918370,si,validation,si,fincoach_mvp_estructurado_v2.0,09ba0d3dae99ce51103626ef0595f95a3d0969560e3c17f0919c4b38e1b3db7d,fijo,500000,Editor de video / Editora de video,Editor de video / Editora de video,fijo,no,,,crear fondo emergencia,turismo_y_viajes | jardineria_y_agricultura_urbana,ninguna declarada,credito,54.8,calculado,baja
PERF_0178,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: estacional. Ingreso mensual neto declarado: 6869000 COP. Hobbies declarados: impresion_3d.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,estacional,si,ingenieria_y_desarrollo_de_software,25120.0,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,secundaria,mixto,no,1,ingreso_estacional_declarado,impresion_3d,,,,aporte_hogar_compartido,0.0,actividad_principal:docencia_y_formacion | actividad_secundaria:ingenieria_y_desarrollo_de_software | hobbies:impresion_3d | meta:pagar_deuda | responsabilidad:aporte_hogar_compartido | historia:variable_resiliente,docencia_y_formacion | impresion_3d | aporte_hogar_compartido,segunda_actividad_economica | meta,variable_resiliente,3989327,6535887,si,validation,si,fincoach_mvp_estructurado_v2.0,05fc8cc78aea0f1200db45d3decf9e37cc28b7b022e7dcd0eb4d36af1c0afa14,estacional,6869000,Docente de educación básica secundaria,Docente de educación básica secundaria,estacional,no,,,no declarado,impresion_3d,aporte hogar compartido,credito,10.11,calculado,media
